7452,18739
5440,12561
5077,17645
1797,2591
11031,11262
2674,7594
1433,16905
7221,12354
7765,8574
6566,6611
3104,8574
8980,12256
6450,12416
12256,19074
1347,18864
9519,10690
3074,11335
6665,13142
4246,16543
4141,4893
2987,6338
2456,5448
58,2894
9046,13273
1574,18245
13261,14727
11536,14488
7939,15309
13336,19545
14798,17053
5594,7511
15066,16033
7057,8949
12875,18904
1906,7795
1205,14862
707,3165
2862,14843
8288,14721
8921,12099
11299,16398
4485,18191
2120,14317
370,4082
1475,15769
668,2733
7818,11891
8945,14008
2098,8686
242,5839
4323,12435
7535,12088
8062,16451
5902,17025
2098,15665
5054,18733
11866,15101
13091,14782
8851,15309
10749,17892
6642,7157
13777,15841
11996,13594
11372,15377
5568,18733
6242,18434
10308,11957
5087,8629
7444,9471
2567,14855
6697,6749
5071,6511
3425,5654
2553,12000
7154,11335
3476,10744
14378,18439
1859,10872
2007,13011
13623,14463
7267,11752
8476,16513
7452,13989
3577,19489
1831,9687
689,9173
6715,14212
7134,16889
834,4538
6199,6670
9568,9808
2912,16513
8277,18922
13675,18633
6284,11397
16083,17824
311,11287
8629,11468
4411,5123
7456,8488
12328,18910
14502,15882
13597,18741
15825,19441
4544,6861
1152,8599
10889,19430
5390,17651
9527,12545
4846,17470
1172,5147
5987,8093
9190,16462
11590,15845
3817,12905
5597,18440
4546,13304
1559,10285
3616,18873
10267,16380
13239,17128
227,2493
4181,14183
7935,17819
9708,16882
3846,18005
649,19074
9998,19247
1360,4145
8426,13940
8696,16538
5024,11860
8713,14640
1378,1720
18468,18949
3895,16908
3323,10065
11554,15025
10629,17308
3939,11483
1552,13730
4932,16543
11381,18280
750,2346
9587,12537
15320,18794
4846,19032
7272,9553
1276,8372
7802,15484
4796,15589
12789,14082
2145,6210
577,11816
11983,13688
2999,7715
6923,8324
6764,18560
2656,10766
12974,14008
10121,14442
3354,17176
9080,10857
891,8364
1830,13009
2708,19461
11202,18989
8384,13038
12828,17255
828,8608
8313,16106
3370,7476
3756,10348
2336,19040
1867,14845
6961,12741
7900,9018
12278,19571
11678,15463
3279,14385
218,15008
5501,14923
3136,5661
3729,14726
2132,2311
16901,19163
9708,14802
15832,18233
9954,11771
1063,7977
7755,11554
6448,9965
3831,9203
444,4319
4725,12512
5702,10232
2128,5263
10389,17806
5478,15361
7301,11894
6224,12503
5499,11307
1281,19267
12394,12587
4388,6390
2422,8094
6930,11866
370,17872
1216,3773
8312,19029
1785,11275
14593,17164
16213,16447
510,15207
917,16033
6627,15735
7021,14132
3204,8263
11450,17911
809,18193
9797,18744
2571,13502
9192,11866
17403,18415
2103,13233
6684,12313
7854,18768
17674,18471
8382,9083
8783,16538
809,7105
10896,11533
7188,17824
18317,18576
10163,13831
2718,8741
9122,17681
14672,18625
6989,17926
6568,16457
623,13885
2862,18956
1401,7465
371,10747
4638,6045
8650,9192
62,18162
1259,6788
11755,14006
10350,18957
11816,15467
14426,15373
282,4308
8537,14663
9519,10540
1972,13876
3589,8561
5021,16546
2268,5362
5307,9977
5746,7370
9418,11744
2262,7084
1597,17600
483,4148
2908,9652
2120,9471
16999,18792
4913,15057
12642,18680
14624,18867
1761,4961
2695,14328
5497,5500
8291,13694
641,7914
6419,17477
3544,5340
5068,10264
9250,13940
3922,5265
14819,15942
8372,14069
6120,10265
1048,18715
4932,16546
12332,18347
2813,12796
12050,16541
6393,16214
5470,11637
12259,17550
6828,15155
3782,11936
12926,16140
3208,7716
4112,17603
15813,19472
8197,8417
5639,18718
6511,12502
10373,11353
767,4464
205,2590
2038,17645
10031,15401
6354,10119
17392,18765
11672,17974
10225,18744
6048,11200
1565,9014
3327,6125
2544,14195
5324,11746
2425,3922
6166,8428
5839,9193
5068,12019
11478,17019
7756,10637
1785,18843
6675,7994
3374,18893
12831,18920
8753,18792
3331,13616
4614,7159
2207,17365
6907,7228
6866,8207
9588,12656
5926,12477
6077,14180
14603,19591
10227,14754
7091,7939
1890,18770
12887,16278
7716,12144
8426,11191
8426,19029
1438,13132
4455,13035
5763,17365
11926,17105
17072,17590
144,14421
547,1052
3136,3344
3244,15142
10141,12713
10180,16184
16586,17573
2268,7240
3229,11084
7388,11024
18534,18743
1513,17823
2008,19258
4689,6353
16885,17193
13958,18199
17925,18778
10388,18616
7669,18944
12974,16754
7659,9843
7258,11141
14524,15750
11386,18945
9975,14353
4505,8502
1244,9387
6166,10360
10575,11024
1246,8509
14671,17178
713,5661
2369,10588
17367,17573
4561,10725
5152,16136
1582,17243
1129,7561
5107,14417
5239,18756
2796,17995
4414,7560
1481,5095
841,16070
6771,18316
9568,14900
6611,19218
2361,14057
11442,13511
1430,1614
8840,15826
11461,13474
4177,17542
991,12564
443,4354
6419,14765
13325,18355
16996,18558
8447,16332
11892,11894
9098,11907
1117,2235
4837,5661
4422,5527
6298,9620
13763,15223
12376,16495
1572,18986
2966,8133
2008,6318
16896,16989
4632,5661
5160,15161
7891,17184
4998,5043
4780,18740
6174,6858
14512,14810
10202,18794
9977,10301
14815,16921
16413,19256
6729,15704
3598,9426
8688,11145
1428,16190
2848,6851
2425,15468
132,4883
7523,15843
7240,15722
9723,14076
6120,6185
7716,15231
2211,3190
12028,12673
8480,11759
1043,2982
2703,15936
1063,11450
3005,9943
11499,13305
9965,13369
10198,14305
1614,12148
2708,6586
844,18444
3126,8526
5899,18755
7305,7780
628,16690
2862,7979
2101,13803
9703,12545
4893,5106
13485,13593
3886,11312
9347,12827
3663,6851
616,918
5800,11400
8998,15591
8398,11943
817,15188
15118,15943
7115,16129
7492,10157
1612,2657
14502,19017
5476,15324
13398,14378
3277,11805
8009,9749
2095,14555
1205,13596
5372,14783
2999,8655
6129,13491
3743,14834
574,14797
10513,13434
9803,11814
865,11464
6751,17653
5345,10406
265,9720
9404,9943
2983,4514
2554,14761
13511,17493
8544,18778
6279,15155
5116,8158
963,8923
13046,14651
1235,18949
6988,12505
754,9723
1602,7641
4299,14815
583,1271
2467,7532
10146,12142
6488,8509
4155,19141
348,11483
1215,18487
13630,14281
1915,10375
8423,13453
2126,16352
809,15874
15756,18694
12285,17493
3800,18447
5661,18590
4653,18733
1425,4436
11331,15851
1395,3640
14722,18782
1063,5273
2735,10451
3249,12564
8611,10532
2646,15700
2501,12561
7136,19523
3252,17221
14076,17003
6340,8198
5104,9548
4927,5356
16656,17189
11810,18503
4942,8046
5078,13757
6331,16260
1070,5515
112,4297
894,13013
7666,12128
9595,17755
17744,18946
1385,3286
10699,17415
528,18315
11809,18145
15115,18550
7771,14211
129,18645
8859,18722
1582,9965
8758,10282
5521,8094
14858,15105
9014,18719
806,2763
1443,15937
1580,8748
6895,18069
7560,8712
2031,17508
12253,14816
8499,10298
5372,13633
6861,8498
677,2659
4892,8616
3579,9203
547,2716
10484,16662
4138,15611
1403,10696
296,2456
13271,17742
3161,10312
4142,9023
4930,9597
3353,10568
13818,15823
9120,12598
7063,13912
2596,17965
1424,8998
5329,12088
17755,17847
2915,3435
13180,14924
5587,6406
8862,13371
733,6000
4316,9749
1725,9545
14577,18509
11390,11449
9232,17803
8885,12602
7136,16530
12129,17155
8566,9035
2361,7041
5166,10358
5633,7423
2655,14851
8424,11184
2268,2484
4981,17653
11251,16128
4056,8042
14936,16783
311,6440
10759,12722
1243,2673
4503,6690
4056,11278
7166,18508
9551,15222
3805,12755
12052,19035
12729,16444
7110,14815
142,18904
1396,16637
1032,18798
12012,18867
2374,7789
12229,13953
1995,9978
826,5618
9549,19018
2994,9808
253,8055
716,11048
2992,17516
177,17604
14519,15601
11641,15615
1676,5463
616,19002
13309,18816
9241,17899
4527,18098
1378,16217
738,1630
5048,11294
11239,13928
6141,7689
545,3619
5264,18838
1205,14165
5375,9946
2714,11730
12497,16119
528,1244
3683,14992
4813,15325
2013,13086
5639,12614
4122,7322
307,19584
6242,7310
708,6794
7399,16810
11449,19002
6488,10966
14116,17194
10141,13160
8580,18846
1430,7553
6901,11188
7445,14218
17593,18122
13371,14491
4413,5666
13449,14317
16317,16495
2115,14284
15671,19133
3165,6985
605,4297
7018,12679
2911,18768
2765,15538
4638,18949
6077,17193
9576,11358
10385,11906
8803,12300
12148,18731
12861,13219
5920,14175
10558,16775
3052,18758
951,13028
10347,10818
4411,11111
4774,17926
11340,16974
5549,15960
7584,7780
7273,18949
6300,16384
13083,13132
2199,4228
1842,7711
14711,15048
615,2214
14057,18910
4247,4262
609,10739
11084,14317
14127,18099
9440,17927
645,9390
2523,2708
11173,15076
10718,17978
2708,5964
2674,14637
9931,13746
3971,8287
884,8840
2111,2457
13723,15201
1130,16462
18079,18697
15931,18837
514,3754
2144,3531
7296,13435
7225,12219
17819,17824
1373,18867
16778,18910
11847,18812
1161,11840
6354,6689
4152,5258
294,3189
9004,14381
5045,15954
2028,14810
3942,13953
2971,12457
8382,11957
717,12347
2008,14345
9148,18645
953,13573
2268,8127
5708,13876
951,3084
4323,11554
5716,19194
2100,5949
13076,19413
14754,17307
1581,17599
4445,8079
7956,10136
7187,14621
1166,11354
7784,12054
2039,11802
579,1943
3937,16851
5204,18070
5467,14279
4450,13099
9347,14515
3848,6938
5752,18768
8527,16277
4682,15405
3182,17113
2668,15240
2254,11554
2673,8897
3273,12682
8475,15063
4914,5579
2559,6552
2239,9229
357,19350
10423,18479
15919,17440
4322,17748
8340,9608
9197,17496
14806,18095
1923,10308
903,3750
1433,16961
749,4799
1756,5973
3054,9066
2056,7666
12172,18095
2703,9564
12822,18625
13449,18527
3370,5569
3478,10931
9061,12677
2957,6612
16379,16792
3218,16319
1954,19104
11277,17454
2501,12435
3218,16001
4775,17956
11145,15263
5915,9777
1888,18881
13827,15538
2708,6185
14284,18870
766,10433
196,6467
4148,14088
41,18765
6800,8886
4745,8042
7946,12514
5356,16951
6210,10197
2877,8385
9083,10540
17875,19040
966,4616
10629,18435
1881,11896
13865,17949
2703,14051
841,14768
9702,10308
5778,11140
9256,11509
2943,17366
12353,13655
4913,19124
9181,13746
555,4098
12789,19285
8532,18956
5307,15375
7854,16541
1247,3231
2361,15643
6085,12235
88,16579
11894,16626
10646,11678
6190,18679
17026,17072
3932,14216
17815,18929
15769,18558
481,18221
7110,16533
17893,19174
532,8626
15217,18697
10880,12514
656,7659
62,10523
13842,16904
5237,6389
4340,11894
1273,11454
1675,15739
303,11456
8125,17228
14177,17439
10933,17499
6407,12158
5701,17684
10899,13623
10859,14979
2177,4180
6142,10308
32,738
969,6243
2500,13354
4493,17726
9989,12349
8384,13133
10301,14924
8682,16652
1427,10239
1640,7194
46,8932
3118,19018
6149,14051
2526,3691
13010,18026
3102,3122
2947,9181
2874,14224
2862,6952
2382,15866
690,11304
11536,16848
15305,17026
11894,17318
5513,13471
673,2039
10628,11369
17767,19118
47,13310
4077,5639
1727,3540
9715,17727
7475,17026
6697,10603
15757,16918
9797,12098
357,19309
14632,18735
928,1469
406,1310
11450,16305
1497,9047
1840,17439
1248,3800
11158,13301
12933,17910
12569,16513
1752,15095
10285,13020
1205,3545
11275,14317
10783,18349
1529,4546
2252,15025
8344,18843
4913,15013
2224,7219
9010,12205
8122,9014
14181,18918
5868,15849
5470,6326
4007,8269
7465,11944
8656,10612
4181,8886
8566,8816
6857,15865
1290,1544
9564,17519
14273,18572
14195,19508
3124,9094
3191,12568
1332,4340
2365,6302
5595,11816
969,14647
1920,18594
13142,19459
5164,16523
17054,18745
8154,14240
3531,11449
7285,17910
1003,7666
218,8106
1425,14603
2599,10535
15605,17898
6707,15207
16465,16604
4133,14970
6596,13301
3497,4895
5496,7739
18123,18680
2827,12579
5467,9241
4343,17315
9241,16787
6794,10497
3307,19269
1385,6794
212,7908
4455,17675
8081,18194
3846,17308
11524,12741
284,401
5993,15006
1629,12363
11064,18742
8550,11809
2851,13964
2711,4308
4343,9466
1760,11048
11320,18754
7133,15577
4059,17006
7188,17819
616,2229
3781,10184
7830,17824
8762,15189
13727,15852
5536,16925
1807,18949
9,12664
11485,18082
488,9901
4932,12178
3756,14066
314,8621
1084,15825
6352,15633
7699,9638
3460,7117
2565,3577
10507,13224
11600,18779
9199,9842
9549,16604
3094,6813
4642,12623
3218,12563
9485,13285
5003,18865
6239,6952
2777,4753
6184,8956
4803,10521
5994,11673
10120,13620
597,7113
5607,17519
15390,18106
5872,12882
6794,12194
11469,15310
8009,8677
9864,11453
7711,16519
1008,4371
3929,8629
3439,11586
7782,13798
478,858
13256,16822
27,19402
4932,18242
4554,12738
12205,16829
2577,19217
3853,18517
5159,8299
3412,4275
6702,13143
4426,10776
4932,15513
3167,13779
11099,16007
11658,14686
3017,7003
6686,18558
11902,13472
3951,12253
5854,18357
2112,10118
15713,18142
15155,17519
3544,11893
5492,9572
10734,13757
19016,19511
16631,18571
3385,5887
8325,10492
15189,18942
5042,6631
2862,7553
13491,15053
9656,15467
5972,6075
5375,18221
5321,12100
6715,6784
2539,10975
1926,8974
4245,13560
4411,12576
12457,17883
11478,16687
1145,3289
3104,8035
60,7176
7010,8581
4440,14562
1138,17596
440,14793
4949,8291
4557,19027
3082,6381
5377,18405
2361,5150
2937,10961
826,9813
13191,16284
2835,6243
4409,16560
3286,3846
579,5981
18508,18642
5336,7388
1895,14008
11354,13632
3190,15545
12617,14216
11379,17483
669,738
11390,19300
6064,13623
2274,11652
6798,13549
9508,10254
616,14997
7120,11372
5523,17917
465,3667
12841,15514
2722,9665
2278,8998
9266,17645
3331,18258
6000,17317
2564,6340
10372,18728
8295,8845
12646,18697
1122,7690
9126,12655
13955,16413
7830,17818
10397,15025
529,2516
13804,15726
668,18994
574,2465
4702,15322
5054,16687
11731,18170
9357,10759
806,17937
1059,13893
5467,8694
7239,18375
3233,17192
9138,18900
5467,7659
142,13325
2847,8248
6073,11180
2425,16140
47,2482
5440,13392
4445,17649
18768,19028
3695,9332
5324,14515
2676,13305
12150,12983
1141,4546
1928,11944
14278,14371
11269,12967
19,19056
10301,16748
1205,2605
8855,18347
4004,13486
13130,19614
7675,13807
13633,14341
11372,16637
2708,17493
10653,13007
17,7380
5992,15298
1122,7676
7861,7992
0,1378
6757,15683
12019,14001
139,2933
10092,10532
2804,13641
2338,11637
15987,17295
4442,11476
7927,7978
12937,15704
810,5174
555,4912
1847,13068
5476,6813
2154,13140
11121,18322
1973,3528
996,19200
12599,12678
7873,8862
5647,12150
10926,11378
1401,10750
3340,17248
6665,8447
1756,15282
15325,16451
10785,18877
2545,13079
3715,4927
13262,18726
7218,15025
6495,12357
4608,17191
6120,16638
9712,17727
4222,14758
4889,14045
16462,17630
2095,11483
1448,5375
6901,10185
3287,11213
8147,17724
13922,16565
8037,10635
1315,13981
7648,17982
5547,11919
11450,14110
16053,17582
1603,15660
11816,18719
3150,7335
962,5829
9749,18502
212,16991
3647,11800
3082,12046
2797,15467
1789,8389
3946,13170
630,17151
8757,18812
6259,17164
9568,13135
6243,11907
2571,10895
12877,17508
1398,4402
1330,13087
10808,16347
7399,12102
4784,17281
242,1675
2142,11965
2672,9041
4262,13882
4112,18945
7534,15840
9358,11147
15467,19050
8236,10892
4197,9083
6522,10446
2386,7771
12407,18767
5908,14175
7370,15925
11233,12762
706,5654
2070,2943
4455,14979
8843,9186
8132,12479
1690,4251
6912,12201
8178,13158
4339,9941
2338,12649
1907,10754
12136,16396
1122,7581
5054,8372
6436,14923
831,17815
9358,11082
7778,10631
15825,18456
6796,13525
371,7921
11628,16989
1273,9695
4086,5440
9819,13104
370,689
4340,11296
4388,16429
7496,15016
5870,7448
8130,8244
7190,14995
490,17690
8424,16824
10142,12741
8241,12649
2522,7659
11125,18141
856,10872
10359,11493
642,4984
13687,16989
5087,18697
7465,18711
999,9181
4150,5730
1674,17155
14622,17258
7801,14218
9328,13013
6397,18315
10441,12160
15079,15704
969,16488
3332,18577
5773,9588
7332,18847
4787,12795
4340,17956
2336,7952
9222,13282
3207,17116
1077,15986
10632,19230
7752,10782
4016,5442
2781,13256
60,18831
7533,12873
13097,13585
4421,11809
2361,3012
17205,17599
1506,9696
11842,12617
3651,9877
16631,19068
1841,19453
3350,16329
9045,10761
475,18804
3418,11469
13389,17409
6440,16915
3531,16863
11195,17510
204,1809
5994,13407
15998,17565
6195,7300
959,6764
728,16982
7629,7659
3284,17989
13793,16462
9942,18065
14727,18719
6296,15503
1253,13940
3381,10734
7124,10809
267,6377
12471,13336
3869,18973
4848,8368
11762,12127
8273,9953
5106,12655
1439,1832
3293,7210
3918,8708
2666,10857
2955,10595
2951,16944
3043,3287
3683,11067
4209,16106
887,14626
787,13597
4429,4823
2854,9695
522,3331
6180,11331
3540,15491
9723,12166
503,12298
12726,15122
10768,15763
9271,10932
7892,18811
7316,18849
2753,7791
14121,15538
1531,11907
12579,18099
3037,17505
1683,4149
8708,18820
2830,8868
8515,11380
2638,17859
4581,17034
117,3929
2801,6794
4073,12789
5131,11918
2177,4822
12202,15664
4620,17279
5175,6377
13541,14973
5095,11024
13623,18696
10078,16915
4848,10310
2039,3746
324,13195
6985,8403
8598,17620
2951,14286
1656,18753
7896,11173
1493,9693
370,6346
1493,18382
1246,9879
454,12787
6051,8576
488,13799
1439,1866
5514,10451
8879,9147
6724,13448
3673,17875
1989,11823
17298,17385
1973,18644
725,8987
7572,8626
17596,19163
1021,10966
2281,3185
3754,9672
11484,14066
338,1282
105,3239
11813,13345
8285,9648
2891,4705
15515,16692
6164,12117
6117,12988
14201,16995
636,8616
12256,15916
7711,18898
3411,4540
3633,8028
1430,8864
6511,14421
1474,13656
5870,8058
8834,13882
18724,18777
6302,15468
13844,18801
7929,18310
8404,8885
17816,18753
18863,19095
10573,15411
2852,18035
10285,18801
3228,9765
2361,6599
4560,13623
2095,3018
7954,12253
15544,16283
10690,14008
9572,10940
11703,16004
7570,10961
1144,6878
5394,9650
6805,11456
6511,11535
16528,17018
3053,5768
11999,13361
2031,8314
7269,17909
11140,14527
1681,6069
6190,11632
1301,11450
8569,11052
4813,14106
16946,16967
10093,18724
4616,17423
18671,18728
1721,14371
2220,13281
7756,9702
2255,3453
15284,17053
4537,8668
4231,14026
11894,18720
9203,14385
10371,11548
1282,15992
9998,12202
5060,7836
12341,15225
8077,11863
13893,15581
105,7400
10308,13829
9595,19368
1498,6813
5776,10951
2951,4987
7706,14742
764,9264
740,8454
8301,10513
1085,9073
4638,13337
10434,17214
2573,4450
5336,5500
6440,18881
6059,16180
7830,18868
6709,9232
1865,14789
2122,2988
13703,16039
6442,18733
1785,17649
13471,15601
12960,14430
903,14138
1244,8998
12092,15995
11233,15084
2862,13716
12358,19174
10265,12978
2563,6671
4444,7821
9806,18728
11559,11783
1205,9102
17771,19112
696,16384
58,11650
11825,19303
8509,15615
2431,11299
18647,18956
4537,7296
6167,10435
11007,16826
4826,16770
6549,6930
5051,18252
12741,17878
3547,5930
6481,15903
856,17684
4997,11731
3108,15384
4527,6876
16631,17716
3805,16687
7443,12457
17025,18080
3267,18119
15542,16639
5045,18645
13746,18145
11524,15179
7516,8384
1920,10712
1144,11024
4114,12206
10730,11013
3446,3609
2865,8454
168,14485
5265,10364
518,11826
6650,7862
10712,18747
2708,9680
3544,11771
410,16084
5796,14194
6629,6966
6717,12066
2670,4177
9998,10474
17359,18035
8205,14640
14163,14421
6725,18227
443,9171
9358,9901
1691,14914
2994,18768
3918,7154
13834,18781
13362,18905
11901,12512
130,11580
5908,10198
5969,11394
9293,11016
4343,11211
15841,18023
2618,4411
10406,19334
14421,18670
1789,4477
12662,18821
4800,5877
9885,15704
1412,11715
5127,14092
9257,11241
14832,18241
4468,7756
3713,19436
7193,7199
13088,16384
5360,5470
2094,14515
10595,11450
370,6411
9140,10620
909,8387
1506,12066
805,12505
10599,17683
9282,19157
7140,13766
9375,17105
1493,10296
10924,11998
4922,15980
3877,14791
6394,19027
5507,19351
3509,16676
766,18185
1135,11672
11881,13662
13065,14491
12944,16652
2157,7431
1123,16427
1683,15118
7240,16993
16740,18825
210,14626
11830,14288
1841,5352
3249,10258
4051,5661
6284,11643
2813,18064
4853,12247
4624,17788
12592,13746
8382,8998
10754,18357
5336,7089
11679,13379
9193,15579
6656,9983
7180,13256
14417,14461
8325,9227
12422,18813
12016,12733
9045,13207
8809,11767
12789,17809
3531,6403
1493,13540
206,8576
3907,9192
642,15590
774,4086
10981,15734
1887,18357
8980,15209
2584,7756
1683,18675
16940,18476
4812,8293
16083,17057
6195,19280
1434,4653
16527,17298
477,17499
4343,17128
3168,13474
12349,12974
746,14417
11764,15916
103,15036
13703,14044
5730,7331
11372,15916
10420,16190
12486,15307
1753,17956
4411,11938
14593,15920
9463,13668
10033,11016
12483,12935
8862,10441
6591,8527
15468,17873
1733,19376
10568,17039
11052,12491
6725,13733
3539,5375
802,13067
8497,13408
12010,15739
11889,12019
10161,16964
13940,15788
14632,16229
1207,13483
3738,11392
4111,4939
3110,13844
183,4860
1639,8319
11307,14227
1725,6872
14780,19654
11354,15713
1881,12146
11791,18969
6285,13534
1439,18752
7150,14305
5808,8106
5318,15405
8106,14988
1051,1300
1264,16066
3073,5393
5913,7311
3971,9048
3570,11496
9549,12955
3831,17332
3715,7691
16919,19359
116,7584
17853,18728
6931,13400
11144,14044
2666,6570
7029,8734
4554,5796
2673,15067
8144,9576
7712,9194
9241,16284
1063,4811
12928,13486
7862,12280
5968,17205
11816,13491
8236,13266
4570,10269
5306,12643
1474,6749
13307,18437
4946,12637
9878,12201
3505,9839
9712,15242
1561,15484
3505,6141
642,18827
4995,5569
6157,14893
6411,9931
8062,8862
13576,18912
1796,14536
9690,11241
3544,10373
6357,8858
4421,8961
5356,7296
611,8129
15008,16787
5048,18687
2987,9644
4033,17026
6018,19029
11894,17415
1683,13410
5235,7852
14651,14783
5808,7659
1920,13223
409,9067
12579,13322
1272,1475
1244,9830
9471,14107
7832,17068
10417,18680
2303,3878
116,16086
10857,16624
9389,15677
4295,12357
17123,18066
2615,14454
15088,16513
13662,16462
13976,18764
901,16936
4813,19312
8608,9312
3052,18740
4533,16031
16534,18724
3715,18912
7037,15744
13301,15283
7370,8172
6095,9175
9871,19203
605,1756
10165,16770
9978,13681
2088,10451
706,12468
2539,13887
1063,4034
3531,8056
10451,13617
1920,18055
10254,11024
1565,14727
645,8221
15941,18787
4866,6191
152,13251
5059,10844
6969,11764
13499,18966
11886,18682
909,15613
3524,13787
2516,12235
4932,13688
11009,17819
13050,16295
4365,16810
6058,8089
13392,15788
11145,15256
11335,15671
14603,16717
11762,16229
789,14044
10880,14305
17123,17191
8763,19089
901,4592
4416,12479
16158,16997
18670,18831
4476,19221
3531,10455
2988,2999
15731,18294
1797,6953
5639,9867
6826,9164
1893,18520
4331,12655
2862,16565
15891,17340
14353,16547
2361,13345
8283,14314
1683,5253
4595,12955
1627,8687
2612,10184
1827,9877
2474,12466
8886,9564
7774,12098
8734,14871
8571,16308
7677,14686
4054,11872
3500,7021
3984,6972
10088,16697
987,11394
3191,15727
840,3128
46,2623
152,4891
16568,16637
18,3429
6645,15041
5872,17542
15010,18749
11288,16989
4546,11055
9103,15000
13010,16038
8945,10754
4168,11672
2391,14354
5512,12512
4340,18069
14742,17219
9366,12918
3600,12126
6645,8626
435,18786
3609,6715
5342,10441
11322,15609
9568,18733
3154,10648
1372,3878
1045,18341
3846,7495
1683,11780
12758,15813
2329,8544
4051,13779
4601,16416
5796,15044
3919,7254
4206,6055
284,3365
2425,9797
4581,11262
6869,11989
8656,10827
3544,11823
7716,18043
5504,7379
3749,8288
7254,8954
2365,18003
6599,15079
10614,18728
1425,8061
2873,14756
2361,12241
1761,2263
2978,18791
2272,12879
